Project Name,Start_Date,End_Date,Equipment_Name,Loss_Category,Energy_loss_MWh,Revenue Loss
Bo Biggs,2022-07-30 18:20:00,2022-08-01,03.012.BLK01.PAD03.INV01 ,Inverter Outage,3.849084334865244,269.78
