Project Name,Start_Date,End_Date,Equipment_Name,Loss_Category,Energy_loss_MWh,Revenue Loss
ISS 35,2022-07-12 12:30:00,2022-07-15 10:40:00,02.011.BLK01.PAD01.INV02 ,Inverter Outage,5.126581175036811,353.17
ISS 35,2022-07-16 11:50:00,2022-07-28 11:00:00,02.011.BLK01.PAD01.INV02 ,Inverter Outage,38.226866708422286,2633.45
