Project Name,Start_Date,End_Date,Equipment_Name,Loss_Category,Energy_loss_MWh,Revenue Loss
ISS 60,2022-07-01,2022-07-13 16:50:00,02.013.BLK01.PAD01.INV01 ,Inverter Outage,32.78889552298263,2240.47
