Project Name,Start_Date,End_Date,Equipment_Name,Loss_Category,Energy_loss_MWh,Revenue Loss
Bizzell,2022-07-13 10:00:00,2022-07-14 06:40:00,02.005.BLK01.PAD01.INV01 ,Inverter Outage,5.107866948719667,345.55
