,Sum_of_CBX,DC_Rating,String_count,Relative_DC,Sum_of_CBX/Relative_DC,Sum/Top_performer,Estimated_Downstrings
2096.05.005.BLK01.PAD03.INV01.CMB05,5643.485311387177,138.0,80,0.7272727272727273,7759.792303157368,0.8170493805888814,14.636049552889485
2096.05.005.BLK01.PAD03.INV01.CMB06,5579.570543553554,138.0,80,0.7272727272727273,7671.9094973861365,0.8077959638459383,15.376322892324934
2096.05.005.BLK01.PAD03.INV01.CMB07,6274.574105508201,172.5,100,0.9090909090909091,6902.031516059021,0.7267334426858817,27.32665573141183
2096.05.005.BLK01.PAD03.INV01.CMB08,7126.580984137591,172.5,100,0.9090909090909091,7839.23908255135,0.8254145454486707,17.458545455132935
2096.05.005.BLK01.PAD03.INV01.CMB09,6356.859885129785,172.5,100,0.9090909090909091,6992.545873642764,0.7362639425896106,26.37360574103894
2096.05.005.BLK01.PAD03.INV01.CMB10,5708.146413287224,172.5,100,0.9090909090909091,6278.9610546159465,0.661128679736472,33.887132026352795
2096.05.005.BLK01.PAD03.INV01.CMB11,6744.171428240537,172.5,100,0.9090909090909091,7418.588571064592,0.7811231228915478,21.887687710845217
2096.05.005.BLK01.PAD03.INV01.CMB12,5568.542340035315,138.0,80,0.7272727272727273,7656.745717548558,0.806199328724836,15.504053702013119
2096.05.005.BLK01.PAD03.INV01.CMB13,6295.356619930297,172.5,100,0.9090909090909091,6924.892281923327,0.7291405141459797,27.08594858540203
2096.05.005.BLK01.PAD03.INV01.CMB14,6251.87012589904,172.5,100,0.9090909090909091,6877.0571384889445,0.7241038233704368,27.58961766295632
2096.05.005.BLK01.PAD03.INV01.CMB15,7042.551395974011,172.5,100,0.9090909090909091,7746.8065355714125,0.8156820742296301,18.431792577036987
2096.05.005.BLK01.PAD03.INV01.CMB16,6974.107884058292,172.5,100,0.9090909090909091,7671.518672464122,0.807754812839832,19.224518716016803
2096.05.005.BLK01.PAD03.INV01.CMB17,4955.927247497157,138.0,80,0.7272727272727273,6814.39996530859,0.7175064812591501,22.599481499267995
2096.05.005.BLK01.PAD03.INV01.CMB18,0.0,138.0,80,0.7272727272727273,0.0,0.0,80.0
2096.05.005.BLK01.PAD03.INV01.CMB19,6162.0902252794895,155.25,90,0.8181818181818182,7531.443608674931,0.7930059330201571,18.62946602818586
2096.05.005.BLK01.PAD04.INV01.CMB01,5361.549829859993,138.0,80,0.7272727272727273,7372.13101605749,0.7762314821028141,17.90148143177487
2096.05.005.BLK01.PAD04.INV01.CMB02,5309.919880858176,138.0,80,0.7272727272727273,7301.139836179992,0.7687566300345979,18.499469597232164
2096.05.005.BLK01.PAD04.INV01.CMB03,6877.010082722117,172.5,100,0.9090909090909091,7564.7110909943285,0.79650875561655,20.349124438345
2096.05.005.BLK01.PAD04.INV01.CMB04,6761.270048592379,172.5,100,0.9090909090909091,7437.397053451617,0.7831035185366584,21.68964814633416
2096.05.005.BLK01.PAD04.INV01.CMB05,6844.592578603666,172.5,100,0.9090909090909091,7529.051836464033,0.7927540968978644,20.724590310213564
2096.05.005.BLK01.PAD04.INV01.CMB06,5571.715196678627,172.5,100,0.9090909090909091,6128.88671634649,0.6453269494407458,35.46730505592542
2096.05.005.BLK01.PAD04.INV01.CMB07,5103.110948940505,138.0,80,0.7272727272727273,7016.777554793194,0.7388153614035563,20.894771087715498
2096.05.005.BLK01.PAD04.INV01.CMB08,5534.785237773447,138.0,80,0.7272727272727273,7610.32970193849,0.801312061730824,15.895035061534077
2096.05.005.BLK01.PAD04.INV01.CMB09,7026.021926706087,172.5,100,0.9090909090909091,7728.6241193766955,0.8137675987760207,18.62324012239793
2096.05.005.BLK01.PAD04.INV01.CMB10,6616.512289547999,172.5,100,0.9090909090909091,7278.163518502799,0.7663373918136567,23.36626081863433
2096.05.005.BLK01.PAD04.INV01.CMB11,6880.699850850303,172.5,100,0.9090909090909091,7568.7698359353335,0.7969361117764135,20.306388822358645
2096.05.005.BLK01.PAD04.INV01.CMB12,6734.9613826991235,172.5,100,0.9090909090909091,7408.4575209690365,0.7800563974069082,21.994360259309175
2096.05.005.BLK01.PAD04.INV01.CMB13,5571.272880311777,138.0,80,0.7272727272727273,7660.500210428693,0.806594649367747,15.472428050580236
2096.05.005.BLK01.PAD04.INV01.CMB14,5518.679616013051,138.0,80,0.7272727272727273,7588.184472017944,0.7989803309727446,16.081573522180435
2096.05.005.BLK01.PAD04.INV01.CMB15,5573.5867144794265,172.5,100,0.9090909090909091,6130.945385927369,0.6455437122921445,35.445628770785554
2096.05.005.BLK01.PAD04.INV01.CMB16,6342.564530816929,172.5,100,0.9090909090909091,6976.820983898622,0.7346082266988577,26.539177330114228
2096.05.005.BLK01.PAD04.INV01.CMB17,6160.389234463004,155.25,90,0.8181818181818182,7529.364619899226,0.7927870307061416,18.64916723644725
2096.05.005.BLK01.PAD04.INV01.CMB18,7045.030038756878,172.5,100,0.9090909090909091,7749.533042632565,0.8159691554836709,18.40308445163291
2096.05.005.BLK01.PAD04.INV01.CMB19,4986.744185500707,138.0,80,0.7272727272727273,6856.773255063473,0.7219680787858844,22.242553697129246
2096.05.005.BLK01.PAD05.INV01.CMB01,6739.876508052266,172.5,100,0.9090909090909091,7413.864158857493,0.7806256768367241,21.937432316327588
2096.05.005.BLK01.PAD05.INV01.CMB02,6769.058187752794,172.5,100,0.9090909090909091,7445.964006528074,0.7840055560437454,21.599444395625454
2096.05.005.BLK01.PAD05.INV01.CMB03,6653.688680748699,172.5,100,0.9090909090909091,7319.057548823569,0.7706432341401032,22.935676585989683
2096.05.005.BLK01.PAD05.INV01.CMB04,6867.226192941392,172.5,100,0.9090909090909091,7553.9488122355315,0.7953755663699741,20.462443363002592
2096.05.005.BLK01.PAD05.INV01.CMB05,6572.255703598745,172.5,100,0.9090909090909091,7229.48127395862,0.7612115074862742,23.87884925137258
2096.05.005.BLK01.PAD05.INV01.CMB06,6714.85379574639,172.5,100,0.9090909090909091,7386.339175321029,0.7777274973661169,22.22725026338831
2096.05.005.BLK01.PAD05.INV01.CMB07,6747.044760917354,172.5,100,0.9090909090909091,7421.74923700909,0.781455917900913,21.854408209908705
2096.05.005.BLK01.PAD05.INV01.CMB08,6793.138444636129,172.5,100,0.9090909090909091,7472.452289099742,0.786794578484364,21.320542151563604
2096.05.005.BLK01.PAD05.INV01.CMB09,6740.379498088188,172.5,100,0.9090909090909091,7414.417447897006,0.78068393412627,21.931606587372997
2096.05.005.BLK01.PAD05.INV01.CMB10,4964.748088828632,138.0,80,0.7272727272727273,6826.528622139369,0.7187835401241058,22.497316790071533
2096.05.005.BLK01.PAD05.INV01.CMB11,6887.795347633708,172.5,100,0.9090909090909091,7576.574882397079,0.7977579260889489,20.22420739110511
2096.05.005.BLK01.PAD05.INV01.CMB12,7045.535027043448,172.5,100,0.9090909090909091,7750.0885297477935,0.8160276442145146,18.397235578548543
2096.05.005.BLK01.PAD05.INV01.CMB13,6919.071414280365,172.5,100,0.9090909090909091,7610.978555708402,0.8013803812875967,19.86196187124033
2096.05.005.BLK01.PAD05.INV01.CMB14,7218.759526027661,189.75,110,1.0,7218.759526027661,0.7600825858394595,26.39091555765945
2096.05.005.BLK01.PAD05.INV01.CMB15,6855.957711837894,172.5,100,0.9090909090909091,7541.553483021684,0.7940704288533104,20.592957114668963
2096.05.005.BLK01.PAD05.INV01.CMB16,6126.69432212203,172.5,100,0.9090909090909091,6739.363754334233,0.7096057169985667,29.03942830014333
2096.05.005.BLK01.PAD05.INV01.CMB17,4680.19208480384,138.0,80,0.7272727272727273,6435.26411660528,0.6775862490879827,25.793100072961384
2096.05.005.BLK01.PAD05.INV01.CMB18,5261.65765393259,138.0,80,0.7272727272727273,7234.77927415731,0.7617693481618473,19.05845214705222
2096.05.005.BLK01.PAD06.INV01.CMB01,6881.642699198454,168.75,100,0.8893280632411067,7738.024901765372,0.8147574324117217,18.52425675882783
2096.05.005.BLK01.PAD06.INV01.CMB02,6216.85507548872,168.75,100,0.8893280632411067,6990.5081515495385,0.7360493853554686,26.39506146445314
2096.05.005.BLK01.PAD06.INV01.CMB03,6237.985485766032,168.75,100,0.8893280632411067,7014.268123994694,0.7385511366924502,26.14488633075498
2096.05.005.BLK01.PAD06.INV01.CMB04,6897.932194821763,168.75,100,0.8893280632411067,7756.341534621805,0.8166860398982563,18.331396010174373
2096.05.005.BLK01.PAD06.INV01.CMB05,6855.226788836423,168.75,100,0.8893280632411067,7708.321678113845,0.8116299001869096,18.837009981309038
2096.05.005.BLK01.PAD06.INV01.CMB06,6923.584031123699,168.75,100,0.8893280632411067,7785.185599441315,0.8197231089812596,18.027689101874046
2096.05.005.BLK01.PAD06.INV01.CMB07,6152.089239853592,168.75,100,0.8893280632411067,6917.6825674798165,0.7283813839411809,27.16186160588191
2096.05.005.BLK01.PAD06.INV01.CMB08,6804.268373575222,168.75,100,0.8893280632411067,7651.021771175694,0.8055966390321533,19.440336096784673
2096.05.005.BLK01.PAD06.INV01.CMB09,5873.168820289193,168.75,100,0.8893280632411067,6604.052051258514,0.6953583842265982,30.464161577340178
2096.05.005.BLK01.PAD06.INV01.CMB10,5405.564558907446,135.0,80,0.7114624505928854,7597.821296686577,0.7999950181342999,16.000398549256012
2096.05.005.BLK01.PAD06.INV01.CMB11,6822.5812214831185,168.75,100,0.8893280632411067,7671.613551267685,0.8077648028839792,19.223519711602076
2096.05.005.BLK01.PAD06.INV01.CMB12,7013.624971608245,168.75,100,0.8893280632411067,7886.431634741715,0.8303835760656186,16.961642393438137
2096.05.005.BLK01.PAD06.INV01.CMB13,6727.455942643844,168.75,100,0.8893280632411067,7564.650459950633,0.796502371611056,20.349762838894403
2096.05.005.BLK01.PAD06.INV01.CMB14,6839.477574164859,168.75,100,0.8893280632411067,7690.612561172042,0.8097652596832986,19.02347403167014
2096.05.005.BLK01.PAD06.INV01.CMB15,6086.657333627675,168.75,100,0.8893280632411067,6844.108024034675,0.720634522581953,27.936547741804695
2096.05.005.BLK01.PAD06.INV01.CMB16,6746.7389155057635,168.75,100,0.8893280632411067,7586.333091657592,0.7987853941603192,20.121460583968076
2096.05.005.BLK01.PAD06.INV01.CMB17,6040.034564275713,168.75,100,0.8893280632411067,6791.683310052246,0.7151145835921603,28.48854164078397
2096.05.005.BLK01.PAD06.INV01.CMB18,6480.07036416416,168.75,100,0.8893280632411067,7286.479120593478,0.7672129639001221,23.278703609987794
2096.05.005.BLK01.PAD07.INV01.CMB01,6941.5042891109815,168.75,100,0.8893280632411067,7805.335933978126,0.821844791844506,17.8155208155494
2096.05.005.BLK01.PAD07.INV01.CMB02,6902.82358470613,168.75,100,0.8893280632411067,7761.841630802893,0.8172651598028068,18.273484019719323
2096.05.005.BLK01.PAD07.INV01.CMB03,6756.190633196672,168.75,100,0.8893280632411067,7596.961023105591,0.7999044376175771,20.009556238242286
2096.05.005.BLK01.PAD07.INV01.CMB04,6591.866515405676,168.75,100,0.8893280632411067,7412.187681767272,0.7804491560595406,21.955084394045944
2096.05.005.BLK01.PAD07.INV01.CMB05,6350.801032489146,168.75,100,0.8893280632411067,7141.122938754462,0.751908020971687,24.809197902831304
2096.05.005.BLK01.PAD07.INV01.CMB06,5275.7292398253585,135.0,80,0.7114624505928854,7415.330542643421,0.7807800763254206,17.537593893966353
2096.05.005.BLK01.PAD07.INV01.CMB07,5304.957909407734,135.0,80,0.7114624505928854,7456.413061556426,0.7851057651221741,17.19153879022607
2096.05.005.BLK01.PAD07.INV01.CMB08,4619.750140289932,135.0,80,0.7114624505928854,6493.31547496307,0.6836986325817106,25.30410939346315
2096.05.005.BLK01.PAD07.INV01.CMB09,6672.286886667795,168.75,100,0.8893280632411067,7502.615921453122,0.7899705883784189,21.002941162158105
2096.05.005.BLK01.PAD07.INV01.CMB10,6029.790725566713,168.75,100,0.8893280632411067,6780.164682526127,0.7139017563517172,28.609824364828285
2096.05.005.BLK01.PAD07.INV01.CMB11,6421.373103222918,168.75,100,0.8893280632411067,7220.477311623992,0.760263456100239,23.973654389976097
2096.05.005.BLK01.PAD07.INV01.CMB12,6469.840280047335,168.75,100,0.8893280632411067,7274.975959342115,0.7660017651453028,23.399823485469717
2096.05.005.BLK01.PAD07.INV01.CMB13,6349.442462661018,168.75,100,0.8893280632411067,7139.595302458833,0.7517471720416711,24.82528279583289
2096.05.005.BLK01.PAD07.INV01.CMB14,4925.193381748291,135.0,80,0.7114624505928854,6922.6329199017655,0.7289026198482816,21.687790412137467
2096.05.005.BLK01.PAD07.INV01.CMB15,5215.6045942233995,135.0,80,0.7114624505928854,7330.822012991778,0.7718819461811051,18.249444305511595
2096.05.005.BLK01.PAD07.INV01.CMB16,5277.393929351975,135.0,80,0.7114624505928854,7417.670356255831,0.7810264415872763,17.517884673017896
2096.05.005.BLK01.PAD07.INV01.CMB17,6834.748987187524,168.75,100,0.8893280632411067,7685.295527815305,0.8092054149553766,19.079458504462345
2096.05.005.BLK01.PAD07.INV01.CMB18,6712.576548936642,168.75,100,0.8893280632411067,7547.919408359869,0.7947407142361191,20.525928576388086
2096.05.005.BLK01.PAD07.INV01.CMB19,6599.467466435605,168.75,100,0.8893280632411067,7420.73452892537,0.781349076560463,21.865092343953695
2096.05.005.BLK02.PAD01.INV01.CMB01,6756.997776703632,135.0,80,0.7114624505928854,9497.335763922327,1.0,0.0
2096.05.005.BLK02.PAD01.INV01.CMB02,6186.57614974761,135.0,80,0.7114624505928854,8695.57647714525,0.9155806105305099,6.75355115755921
2096.05.005.BLK02.PAD01.INV01.CMB03,6286.297156405178,135.0,80,0.7114624505928854,8835.73989205839,0.9303387930774069,5.5728965538074515
2096.05.005.BLK02.PAD01.INV01.CMB04,6930.735929948078,103.5,60,0.5454545454545454,12706.34920490481,1.0,0.0
2096.05.005.BLK02.PAD01.INV01.CMB05,6943.674821838339,138.0,80,0.7272727272727273,9547.552880027715,1.0,0.0
2096.05.005.BLK02.PAD01.INV01.CMB06,7008.780123707503,172.5,100,0.9090909090909091,7709.658136078253,0.8117706194367739,18.822938056322613
2096.05.005.BLK02.PAD01.INV01.CMB07,5649.69289039748,172.5,100,0.9090909090909091,6214.662179437229,0.654358478410857,34.5641521589143
2096.05.005.BLK02.PAD01.INV01.CMB08,6352.44429179066,138.0,80,0.7272727272727273,8734.610901212158,0.9196906499181019,6.424748006551848
2096.05.005.BLK02.PAD01.INV01.CMB09,4918.444503532083,172.5,100,0.9090909090909091,5410.288953885291,0.5696638603046381,43.03361396953619
2096.05.005.BLK02.PAD01.INV01.CMB10,6962.666869215957,172.5,100,0.9090909090909091,7658.933556137554,0.8064296921281504,19.35703078718496
2096.05.005.BLK02.PAD01.INV01.CMB11,7344.027883769134,181.125,105,0.9545454545454546,7693.743497281949,0.8100949243585016,19.94003294235733
2096.05.005.BLK02.PAD01.INV01.CMB12,7025.971286054246,168.75,100,0.8893280632411067,7900.314379429886,0.8318453275539578,16.81546724460422
2096.05.005.BLK02.PAD01.INV01.CMB13,6284.927227969622,168.75,100,0.8893280632411067,7067.051505228064,0.7441088407207609,25.58911592792391
2096.05.005.BLK02.PAD01.INV01.CMB14,5326.465106365732,168.75,100,0.8893280632411067,5989.314097380135,0.6306309733864346,36.93690266135654
2096.05.005.BLK02.PAD01.INV01.CMB15,6597.20400662455,168.75,100,0.8893280632411067,7418.189394115605,0.7810810924780814,21.891890752191856
2096.05.005.BLK02.PAD01.INV01.CMB16,6428.4224479049535,168.75,100,0.8893280632411067,7228.403908088681,0.7610980687391646,23.89019312608354
2096.05.005.BLK02.PAD01.INV01.CMB17,6294.250003776766,168.75,100,0.8893280632411067,7077.534448691208,0.74521261800354,25.478738199646
2096.05.005.BLK02.PAD01.INV01.CMB18,6915.307958811884,168.75,100,0.8893280632411067,7775.879615908475,0.8187432569717948,18.125674302820517
2096.05.005.BLK02.PAD01.INV01.CMB19,6488.438304901175,168.75,100,0.8893280632411067,7295.888405066655,0.7682036927431435,23.17963072568565
2096.05.005.BLK02.PAD02.INV01.CMB01,5282.000566929071,138.0,80,0.7272727272727273,7262.750779527473,0.7647145431160384,18.82283655071693
2096.05.005.BLK02.PAD02.INV01.CMB02,5208.590242733231,138.0,80,0.7272727272727273,7161.811583758193,0.7540863839903265,19.673089280773883
2096.05.005.BLK02.PAD02.INV01.CMB03,6743.6187947813505,172.5,100,0.9090909090909091,7417.980674259486,0.7810591158036426,21.894088419635736
2096.05.005.BLK02.PAD02.INV01.CMB04,6518.472651198064,172.5,100,0.9090909090909091,7170.319916317871,0.7549822491857004,24.501775081429955
2096.05.005.BLK02.PAD02.INV01.CMB05,6715.590644381832,172.5,100,0.9090909090909091,7387.149708820016,0.7778128406159645,22.218715938403555
2096.05.005.BLK02.PAD02.INV01.CMB06,6888.3128828522185,172.5,100,0.9090909090909091,7577.144171137441,0.7978178680299851,20.21821319700149
2096.05.005.BLK02.PAD02.INV01.CMB07,6847.177275197209,172.5,100,0.9090909090909091,7531.89500271693,0.7930534615116435,20.694653848835653
2096.05.005.BLK02.PAD02.INV01.CMB08,7010.610843057777,172.5,100,0.9090909090909091,7711.6719273635545,0.8119826569318523,18.801734306814765
2096.05.005.BLK02.PAD02.INV01.CMB09,6973.495348533868,172.5,100,0.9090909090909091,7670.844883387255,0.807683867777594,19.231613222240597
2096.05.005.BLK02.PAD02.INV01.CMB10,6864.503612471882,172.5,100,0.9090909090909091,7550.95397371907,0.7950602317760517,20.49397682239483
2096.05.005.BLK02.PAD02.INV01.CMB11,5501.931759864917,155.25,90,0.8181818181818182,6724.58326205712,0.7080494392545219,26.27555046709303
2096.05.005.BLK02.PAD02.INV01.CMB12,6861.383972980542,172.5,100,0.9090909090909091,7547.522370278597,0.7946989090297812,20.530109097021874
2096.05.005.BLK02.PAD02.INV01.CMB13,6538.033058487344,172.5,100,0.9090909090909091,7191.836364336078,0.7572477738078731,24.275222619212688
2096.05.005.BLK02.PAD02.INV01.CMB14,7036.895417059894,172.5,100,0.9090909090909091,7740.584958765883,0.8150269876916598,18.49730123083402
2096.05.005.BLK02.PAD02.INV01.CMB15,6322.485672404826,172.5,100,0.9090909090909091,6954.734239645309,0.7322826540538203,26.771734594617968
2096.05.005.BLK02.PAD02.INV01.CMB16,6757.905970425919,172.5,100,0.9090909090909091,7433.696567468511,0.7827138844250412,21.72861155749588
2096.05.005.BLK02.PAD02.INV01.CMB17,6916.371689728455,172.5,100,0.9090909090909091,7608.008858701301,0.8010676939107448,19.893230608925517
2096.05.005.BLK02.PAD02.INV01.CMB18,6231.5455848398415,172.5,100,0.9090909090909091,6854.700143323826,0.7217497952807859,27.825020471921412
2096.05.005.BLK02.PAD03.INV01.CMB01,4934.576436131225,135.0,80,0.7114624505928854,6935.821324117777,0.7302912623627551,21.576699010979592
2096.05.005.BLK02.PAD03.INV01.CMB02,5058.755519294158,135.0,80,0.7114624505928854,7110.361924341233,0.7486691111155059,20.106471110759525
2096.05.005.BLK02.PAD03.INV01.CMB03,5032.4309793309585,135.0,80,0.7114624505928854,7073.361320948514,0.7447732181711632,20.418142546306946
2096.05.005.BLK02.PAD03.INV01.CMB04,6532.036721344889,168.75,100,0.8893280632411067,7344.912402223365,0.7733655611213194,22.663443887868063
2096.05.005.BLK02.PAD03.INV01.CMB05,5143.459012840793,168.75,100,0.8893280632411067,5783.533912216536,0.6089638248009019,39.103617519909804
2096.05.005.BLK02.PAD03.INV01.CMB06,3324.735878976318,135.0,80,0.7114624505928854,4673.100985450047,0.49204335843340685,40.636531325327454
2096.05.005.BLK02.PAD03.INV01.CMB07,4852.733294433609,135.0,80,0.7114624505928854,6820.7862416205735,0.7181789094506691,22.545687243946475
2096.05.005.BLK02.PAD03.INV01.CMB08,5780.174778378834,168.75,100,0.8893280632411067,6499.485417465979,0.6843482824052269,31.565171759477305
2096.05.005.BLK02.PAD03.INV01.CMB09,7102.464550684124,168.75,100,0.8893280632411067,7986.3268058803715,0.8409018070328894,15.909819296711058
2096.05.005.BLK02.PAD03.INV01.CMB10,6738.7345740765795,168.75,100,0.8893280632411067,7577.332654406109,0.7978377139397596,20.216228606024046
2096.05.005.BLK02.PAD03.INV01.CMB11,6146.24863725902,168.75,100,0.8893280632411067,6911.1151343401425,0.7276898812605426,27.231011873945743
2096.05.005.BLK02.PAD03.INV01.CMB12,5449.52528307731,135.0,80,0.7114624505928854,7659.610536769775,0.8065009732378267,15.479922140973867
2096.05.005.BLK02.PAD03.INV01.CMB13,0.0,135.0,80,0.7114624505928854,0.0,0.0,80.0
2096.05.005.BLK02.PAD03.INV01.CMB14,5453.097797483916,135.0,80,0.7114624505928854,7664.631904241282,0.8070296865102986,15.437625079176112
2096.05.005.BLK02.PAD03.INV01.CMB15,6405.9872752924975,168.75,100,0.8893280632411067,7203.176802884453,0.7584418390520918,24.155816094790815
2096.05.005.BLK02.PAD03.INV01.CMB16,6933.390554341948,168.75,100,0.8893280632411067,7796.212489993391,0.8208841599145079,17.91158400854921
2096.05.005.BLK02.PAD03.INV01.CMB17,7125.6712946649795,168.75,100,0.8893280632411067,8012.421500223289,0.8436493875114108,15.635061248858918
2096.05.005.BLK02.PAD03.INV01.CMB18,5039.544729340046,135.0,80,0.7114624505928854,7083.36009179462,0.7458260156182207,20.333918750542345
2096.05.005.BLK02.PAD03.INV01.CMB19,5725.194902961079,135.0,80,0.7114624505928854,8047.079502495294,0.8472986216896592,12.216110264827265
