Date (-05:00),Irradiance Reference (Link) (W/m²),Meter AC Power (W)
8/8/2022 0:10,,0
8/8/2022 0:15,,0
8/8/2022 0:20,,0
8/8/2022 0:25,,0
8/8/2022 0:30,,0
8/8/2022 0:35,,0
8/8/2022 0:40,,0
8/8/2022 0:45,,0
8/8/2022 0:50,,0
8/8/2022 0:55,,0
8/8/2022 1:00,,0
8/8/2022 1:05,,0
8/8/2022 1:10,,0
8/8/2022 1:15,,0
8/8/2022 1:20,,0
8/8/2022 1:25,,0
8/8/2022 1:30,,0
8/8/2022 1:35,,0
8/8/2022 1:40,,0
8/8/2022 1:45,,0
8/8/2022 1:50,,0
8/8/2022 1:55,,0
8/8/2022 2:00,,0
8/8/2022 2:05,,0
8/8/2022 2:10,,0
8/8/2022 2:15,,0
8/8/2022 2:20,,0
8/8/2022 2:25,,0
8/8/2022 2:30,,0
8/8/2022 2:35,,0
8/8/2022 2:40,,0
8/8/2022 2:45,,0
8/8/2022 2:50,,0
8/8/2022 2:55,,0
8/8/2022 3:00,,0
8/8/2022 3:05,,0
8/8/2022 3:10,,0
8/8/2022 3:15,,0
8/8/2022 3:20,,0
8/8/2022 3:25,,0
8/8/2022 3:30,,0
8/8/2022 3:35,,0
8/8/2022 3:40,,0
8/8/2022 3:45,,0
8/8/2022 3:50,,0
8/8/2022 3:55,,0
8/8/2022 4:00,,0
8/8/2022 4:05,,0
8/8/2022 4:10,,0
8/8/2022 4:15,,0
8/8/2022 4:20,,0
8/8/2022 4:25,,0
8/8/2022 4:30,,0
8/8/2022 4:35,,0
8/8/2022 4:40,,0
8/8/2022 4:45,,0
8/8/2022 4:50,,0
8/8/2022 4:55,,0
8/8/2022 5:00,,0
8/8/2022 5:05,0,0
8/8/2022 5:10,,0
8/8/2022 5:15,0,0
8/8/2022 5:20,0,0
8/8/2022 5:25,,0
8/8/2022 5:30,,0
8/8/2022 5:35,,0
8/8/2022 5:40,,0
8/8/2022 5:45,,0
8/8/2022 5:50,,0
8/8/2022 5:55,0,0
8/8/2022 6:00,0.4783,0
8/8/2022 6:05,1.4348,0
8/8/2022 6:10,2.4481,0
8/8/2022 6:15,4.4599,0
8/8/2022 6:20,7.8357,0
8/8/2022 6:25,11.0525,0
8/8/2022 6:30,14.0372,137790
8/8/2022 6:35,20.3111,316770
8/8/2022 6:40,27.6067,533970
8/8/2022 6:45,36.1997,816165
8/8/2022 6:50,45.5242,1110040
8/8/2022 6:55,55.9124,1404600
8/8/2022 7:00,63.2937,1640270
8/8/2022 7:05,62.1861,1609210
8/8/2022 7:10,69.1039,1815870
8/8/2022 7:15,71.6239,1907640
8/8/2022 7:20,89.9894,2453050
8/8/2022 7:25,111.2667,3160000
8/8/2022 7:30,123.9333,3604810
8/8/2022 7:35,108.2297,3134010
8/8/2022 7:40,81.5813,2198180
8/8/2022 7:45,80.4497,2205210
8/8/2022 7:50,110.7822,2706610
8/8/2022 7:55,115.5802,2775700
8/8/2022 8:00,81.2077,2266000
8/8/2022 8:05,154.387,3899020
8/8/2022 8:10,98.4359,2773740
8/8/2022 8:15,203.836,5397790
8/8/2022 8:20,208.671,5743880
8/8/2022 8:25,215.3713,6857320
8/8/2022 8:30,218.011,6918250
8/8/2022 8:35,202.7057,6525960
8/8/2022 8:40,204.7263,6593080
8/8/2022 8:45,209.255,6771240
8/8/2022 8:50,221.052,7176900
8/8/2022 8:55,206.28,6654390
8/8/2022 9:00,196.1417,6333170
8/8/2022 9:05,223.1377,7257420
8/8/2022 9:10,251.181,8128780
8/8/2022 9:15,294.358,9591100
8/8/2022 9:20,383.3337,13068900
8/8/2022 9:25,451.534,14583300
8/8/2022 9:30,402.962,13335600
8/8/2022 9:35,453.846,15215800
8/8/2022 9:40,411.8967,13283600
8/8/2022 9:45,450.373,14478800
8/8/2022 9:50,377.2023,12100700
8/8/2022 9:55,328.699,10552100
8/8/2022 10:00,274.2247,8844750
8/8/2022 10:05,271.1257,8834260
8/8/2022 10:10,329.6413,10878500
8/8/2022 10:15,434.5997,14742400
8/8/2022 10:20,397.2703,13088800
8/8/2022 10:25,385.457,12435000
8/8/2022 10:30,380.6023,12243600
8/8/2022 10:35,367.189,11834100
8/8/2022 10:40,367.697,11842500
8/8/2022 10:45,462.137,14584600
8/8/2022 10:50,568.578,18837200
8/8/2022 10:55,580.315,18547200
8/8/2022 11:00,893.978,26222900
8/8/2022 11:05,765.3403,23297700
8/8/2022 11:10,779.6647,24716600
8/8/2022 11:15,711.017,21955000
8/8/2022 11:20,617.9363,18738900
8/8/2022 11:25,1014.1223,25890600
8/8/2022 11:30,938.6827,27464700
8/8/2022 11:35,891.5677,26548200
8/8/2022 11:40,947.7167,28578100
8/8/2022 11:45,917.5553,28132700
8/8/2022 11:50,1097.1067,29017900
8/8/2022 11:55,954.6883,26553600
8/8/2022 12:00,505.4147,20408700
8/8/2022 12:05,402.4057,14980600
8/8/2022 12:10,844.1567,26256300
8/8/2022 12:15,718.8843,23631500
8/8/2022 12:20,713.5777,25371700
8/8/2022 12:25,725.292,24493300
8/8/2022 12:30,1009.713,28856800
8/8/2022 12:35,1086.8733,28916600
8/8/2022 12:40,1075.0733,28793500
8/8/2022 12:45,1055.4833,28853200
8/8/2022 12:50,1059.1267,28808900
8/8/2022 12:55,1061.7767,28817400
8/8/2022 13:00,1055.2833,28146000
8/8/2022 13:05,1036.5133,26771900
8/8/2022 13:10,1013.13,28797200
8/8/2022 13:15,1035.1767,28764000
8/8/2022 13:20,968.426,28642200
8/8/2022 13:25,1013.5667,28811400
8/8/2022 13:30,796.0013,26187500
8/8/2022 13:35,794.1513,25411500
8/8/2022 13:40,758.5923,24534100
8/8/2022 13:45,531.6563,17868300
8/8/2022 13:50,603.5263,20438600
8/8/2022 13:55,528.038,18242900
8/8/2022 14:00,509.435,17673500
8/8/2022 14:05,666.933,23446000
8/8/2022 14:10,666.588,22293100
8/8/2022 14:15,511.009,17423900
8/8/2022 14:20,747.4077,24478500
8/8/2022 14:25,637.909,21577300
8/8/2022 14:30,761.184,26059300
8/8/2022 14:35,939.185,28595800
8/8/2022 14:40,770.6737,27528500
8/8/2022 14:45,1027.5403,28277900
8/8/2022 14:50,1048.328,29091100
8/8/2022 14:55,951.4483,28549900
8/8/2022 15:00,1011.7433,27923500
8/8/2022 15:05,930.4537,26562600
8/8/2022 15:10,506.264,16310200
8/8/2022 15:15,492.5663,15675600
8/8/2022 15:20,586.978,20182000
8/8/2022 15:25,528.862,20764300
8/8/2022 15:30,661.198,19270700
8/8/2022 15:35,556.0433,16022100
8/8/2022 15:40,263.2763,8598930
8/8/2022 15:45,215.3517,7070970
8/8/2022 15:50,197.311,6432840
8/8/2022 15:55,148.9483,4776880
8/8/2022 16:00,130.1117,4276050
8/8/2022 16:05,134.6107,4499460
8/8/2022 16:10,113.523,3837940
8/8/2022 16:15,118.225,4120190
8/8/2022 16:20,117.43,4194420
8/8/2022 16:25,81.8496,2619340
8/8/2022 16:30,65.3332,2101360
8/8/2022 16:35,61.5971,1943950
8/8/2022 16:40,49.9681,1614720
8/8/2022 16:45,34.0001,916185
8/8/2022 16:50,31.8507,747435
8/8/2022 16:55,28.5446,620145
8/8/2022 17:00,23.7203,598875
8/8/2022 17:05,15.0301,267045
8/8/2022 17:10,20.6198,452160
8/8/2022 17:15,21.3157,439260
8/8/2022 17:20,18.7006,427515
8/8/2022 17:25,13.0379,234975
8/8/2022 17:30,15.0704,289605
8/8/2022 17:35,12.463,134370
8/8/2022 17:40,5.7948,0
8/8/2022 17:45,2.8251,0
8/8/2022 17:50,8.5269,0
8/8/2022 17:55,11.4371,0
8/8/2022 18:00,9.8116,0
8/8/2022 18:05,8.0868,0
8/8/2022 18:10,7.6957,0
8/8/2022 18:15,7.9456,0
8/8/2022 18:20,13.7245,189315
8/8/2022 18:25,15.6143,242910
8/8/2022 18:30,14.8318,225270
8/8/2022 18:35,13.1738,162240
8/8/2022 18:40,12.073,113670
8/8/2022 18:45,10.1963,55365
8/8/2022 18:50,8.9427,0
8/8/2022 18:55,8.3924,0
8/8/2022 19:00,7.5237,0
8/8/2022 19:05,7.6135,0
8/8/2022 19:10,3.8367,0
8/8/2022 19:15,2.7366,0
8/8/2022 19:20,3.0643,0
8/8/2022 19:25,2.7468,0
8/8/2022 19:30,1.2471,0
8/8/2022 19:35,0.7174,0
8/8/2022 19:40,0.4783,0
8/8/2022 19:45,0,0
8/8/2022 19:50,,0
8/8/2022 19:55,,0
8/8/2022 20:00,,0
8/8/2022 20:05,,0
8/8/2022 20:10,,0
8/8/2022 20:15,0,0
8/8/2022 20:20,0.9146,0
8/8/2022 20:25,1.8688,0
8/8/2022 20:30,0.7819,0
8/8/2022 20:35,0.3912,0
8/8/2022 20:40,0.1193,0
8/8/2022 20:45,0,0
8/8/2022 20:50,0,0
8/8/2022 20:55,,0
8/8/2022 21:00,,0
8/8/2022 21:05,,0
8/8/2022 21:10,,0
8/8/2022 21:15,0,0
8/8/2022 21:20,0,0
8/8/2022 21:25,0,0
8/8/2022 21:30,,0
8/8/2022 21:35,0,0
8/8/2022 21:40,,0
8/8/2022 21:45,0,0
8/8/2022 21:50,,0
8/8/2022 21:55,0,0
8/8/2022 22:00,,0
8/8/2022 22:05,,0
8/8/2022 22:10,,0
8/8/2022 22:15,0,0
8/8/2022 22:20,,0
8/8/2022 22:25,,0
8/8/2022 22:30,,0
8/8/2022 22:35,,0
8/8/2022 22:40,,0
8/8/2022 22:45,,0
8/8/2022 22:50,,0
8/8/2022 22:55,,0
8/8/2022 23:00,,0
8/8/2022 23:05,,0
8/8/2022 23:10,,0
8/8/2022 23:15,,0
8/8/2022 23:20,0,0
8/8/2022 23:25,0.2287,0
8/8/2022 23:30,,0
8/8/2022 23:35,,0
8/8/2022 23:40,0,0
8/8/2022 23:45,,0
8/8/2022 23:50,,0
8/8/2022 23:55,,0
8/9/2022 0:00,,0
8/9/2022 0:05,0,0
8/9/2022 0:10,,0
8/9/2022 0:15,0,0
8/9/2022 0:20,,0
8/9/2022 0:25,,0
8/9/2022 0:30,,0
8/9/2022 0:35,,0
8/9/2022 0:40,0,0
8/9/2022 0:45,,0
8/9/2022 0:50,,0
8/9/2022 0:55,0,0
8/9/2022 1:00,,0
8/9/2022 1:05,,0
8/9/2022 1:10,,0
8/9/2022 1:15,,0
8/9/2022 1:20,0,0
8/9/2022 1:25,,0
8/9/2022 1:30,,0
8/9/2022 1:35,0.1193,0
8/9/2022 1:40,,0
8/9/2022 1:45,,0
8/9/2022 1:50,0,0
8/9/2022 1:55,0,0
8/9/2022 2:00,0,0
8/9/2022 2:05,,0
8/9/2022 2:10,,0
8/9/2022 2:15,,0
8/9/2022 2:20,,0
8/9/2022 2:25,,0
8/9/2022 2:30,,0
8/9/2022 2:35,,0
8/9/2022 2:40,,0
8/9/2022 2:45,,0
8/9/2022 2:50,0,0
8/9/2022 2:55,0,0
8/9/2022 3:00,0,0
8/9/2022 3:05,,0
8/9/2022 3:10,0,0
8/9/2022 3:15,,0
8/9/2022 3:20,,0
8/9/2022 3:25,,0
8/9/2022 3:30,,0
8/9/2022 3:35,,0
8/9/2022 3:40,,0
8/9/2022 3:45,,0
8/9/2022 3:50,,0
8/9/2022 3:55,,0
8/9/2022 4:00,,0
8/9/2022 4:05,,0
8/9/2022 4:10,,0
8/9/2022 4:15,,0
8/9/2022 4:20,,0
8/9/2022 4:25,,0
8/9/2022 4:30,,0
8/9/2022 4:35,,0
8/9/2022 4:40,,0
8/9/2022 4:45,,0
8/9/2022 4:50,,0
8/9/2022 4:55,,0
8/9/2022 5:00,,0
8/9/2022 5:05,,0
8/9/2022 5:10,,0
8/9/2022 5:15,,0
8/9/2022 5:20,,0
8/9/2022 5:25,,0
8/9/2022 5:30,,0
8/9/2022 5:35,,0
8/9/2022 5:40,,0
8/9/2022 5:45,,0
8/9/2022 5:50,,0
8/9/2022 5:55,,0
8/9/2022 6:00,0.4783,0
8/9/2022 6:05,1.913,0
8/9/2022 6:10,3.4979,0
8/9/2022 6:15,6.1905,0
8/9/2022 6:20,9.7256,0
8/9/2022 6:25,11.5296,48150
8/9/2022 6:30,13.371,186255
8/9/2022 6:35,16.432,295665
8/9/2022 6:40,22.3538,448845
8/9/2022 6:45,26.7327,647235
8/9/2022 6:50,31.5253,765495
8/9/2022 6:55,32.9549,819165
8/9/2022 7:00,34.6825,866010
8/9/2022 7:05,37.1099,939810
8/9/2022 7:10,40.0942,1019190
8/9/2022 7:15,42.839,1098730
8/9/2022 7:20,48.1267,1212940
8/9/2022 7:25,51.7564,1298760
8/9/2022 7:30,63.7669,1508800
8/9/2022 7:35,75.9371,1708500
8/9/2022 7:40,98.5964,2272020
8/9/2022 7:45,114.5257,2747200
8/9/2022 7:50,137.0533,3284260
8/9/2022 7:55,149.2977,3670740
8/9/2022 8:00,163.4093,4108150
8/9/2022 8:05,170.088,4402840
8/9/2022 8:10,189.3727,5127100
8/9/2022 8:15,201.3857,5616250
8/9/2022 8:20,214.6337,6127530
8/9/2022 8:25,232.7393,6876420
8/9/2022 8:30,251.1003,7598310
8/9/2022 8:35,266.4473,8221270
8/9/2022 8:40,283.924,8899440
8/9/2022 8:45,304.1327,9677470
8/9/2022 8:50,321.9987,10344900
8/9/2022 8:55,344.6853,11169600
8/9/2022 9:00,362.812,11892200
8/9/2022 9:05,375.8017,12373800
8/9/2022 9:10,327.6443,11722300
8/9/2022 9:15,440.9337,13802300
8/9/2022 9:20,443.351,14845300
8/9/2022 9:25,458.8097,15444200
8/9/2022 9:30,474.301,16090800
8/9/2022 9:35,500.7123,16395400
8/9/2022 9:40,515.8893,17532200
8/9/2022 9:45,537.6553,18223200
8/9/2022 9:50,549.0667,18622900
8/9/2022 9:55,568.1177,19247800
8/9/2022 10:00,584.667,19836100
8/9/2022 10:05,604.2103,20507200
8/9/2022 10:10,624.6233,21103700
8/9/2022 10:15,646.4453,21780200
8/9/2022 10:20,665.3207,22417500
8/9/2022 10:25,670.509,22623100
8/9/2022 10:30,686.9853,23123500
8/9/2022 10:35,693.8447,23262000
8/9/2022 10:40,709.818,24546400
8/9/2022 10:45,705.6687,23748800
8/9/2022 10:50,790.185,25804500
8/9/2022 10:55,763.614,25669300
8/9/2022 11:00,834.4103,27532500
8/9/2022 11:05,799.2427,26512800
8/9/2022 11:10,802.9947,26434500
8/9/2022 11:15,805.9427,26720400
8/9/2022 11:20,753.012,26233900
8/9/2022 11:25,703.5287,26808500
8/9/2022 11:30,898.6613,28273000
8/9/2022 11:35,962.4047,25893300
8/9/2022 11:40,771.2513,23391300
8/9/2022 11:45,759.6447,25830000
8/9/2022 11:50,804.414,26536300
8/9/2022 11:55,991.0417,27048200
8/9/2022 12:00,947.371,28966500
8/9/2022 12:05,928.0487,28827100
8/9/2022 12:10,749.6283,23505000
8/9/2022 12:15,799.79,26712700
8/9/2022 12:20,786.3697,26369300
8/9/2022 12:25,848.1403,27735000
8/9/2022 12:30,720.4027,25163800
8/9/2022 12:35,845.5837,27338000
8/9/2022 12:40,786.7643,27130000
8/9/2022 12:45,878.3003,28288900
8/9/2022 12:50,851.404,27643400
8/9/2022 12:55,803.5657,26761600
8/9/2022 13:00,920.7787,28008100
8/9/2022 13:05,534.763,24479500
8/9/2022 13:10,628.366,23298800
8/9/2022 13:15,893.2973,28419000
8/9/2022 13:20,1052.3833,28869700
8/9/2022 13:25,1122.7067,28991500
8/9/2022 13:30,988.8023,25342500
8/9/2022 13:35,1140.1367,28973900
8/9/2022 13:40,770.8763,25373800
8/9/2022 13:45,688.63,20893100
8/9/2022 13:50,438.4857,13973000
8/9/2022 13:55,1198.2067,27858800
8/9/2022 14:00,1111.56,29662500
8/9/2022 14:05,1071.88,29449700
8/9/2022 14:10,1078.7833,29161000
8/9/2022 14:15,915.059,28873900
8/9/2022 14:20,680.543,24179300
8/9/2022 14:25,674.4657,21876100
8/9/2022 14:30,549.3757,18383300
8/9/2022 14:35,562.8903,19290000
8/9/2022 14:40,518.7113,19176500
8/9/2022 14:45,577.516,19920500
8/9/2022 14:50,572.8997,20217900
8/9/2022 14:55,685.3963,24487200
8/9/2022 15:00,752.473,26760100
8/9/2022 15:05,839.9347,28065800
8/9/2022 15:10,812.456,27626300
8/9/2022 15:15,722.1263,26005100
8/9/2022 15:20,798.4137,27409400
8/9/2022 15:25,616.8553,21127600
8/9/2022 15:30,392.513,13520500
8/9/2022 15:35,390.6887,13441900
8/9/2022 15:40,337.6133,11650800
8/9/2022 15:45,301.449,10578300
8/9/2022 15:50,313.7207,11438900
8/9/2022 15:55,313.232,11377100
8/9/2022 16:00,232.9033,8145250
8/9/2022 16:05,215.5313,7503970
8/9/2022 16:10,205.3233,7153260
8/9/2022 16:15,197.648,6919980
8/9/2022 16:20,192.146,6748630
8/9/2022 16:25,188.377,6621510
8/9/2022 16:30,185.6283,6529770
8/9/2022 16:35,184.364,6484650
8/9/2022 16:40,182.551,6427320
8/9/2022 16:45,180.586,6368370
8/9/2022 16:50,177.059,6202210
8/9/2022 16:55,172.3483,6031000
8/9/2022 17:00,169.5137,5917990
8/9/2022 17:05,166.4673,5792380
8/9/2022 17:10,165.354,5730280
8/9/2022 17:15,167.4113,5780590
8/9/2022 17:20,168.3677,5825830
8/9/2022 17:25,161.4673,5557740
8/9/2022 17:30,154.3967,5264260
8/9/2022 17:35,151.4957,5151060
8/9/2022 17:40,153.2267,5185750
8/9/2022 17:45,158.3187,5353480
8/9/2022 17:50,187.0507,6470670
8/9/2022 17:55,319.4523,11156100
8/9/2022 18:00,332.2363,11755200
8/9/2022 18:05,333.1403,11356000
8/9/2022 18:10,347.2887,11619900
8/9/2022 18:15,338.3953,11103000
8/9/2022 18:20,311.5677,10038300
8/9/2022 18:25,281.93,8916290
8/9/2022 18:30,255.9447,7938720
8/9/2022 18:35,233.693,7033810
8/9/2022 18:40,208.894,6091620
8/9/2022 18:45,185.7787,5214120
8/9/2022 18:50,131.139,3547090
8/9/2022 18:55,123.2487,3160960
8/9/2022 19:00,117.3087,2758990
8/9/2022 19:05,76.2282,1629420
8/9/2022 19:10,75.118,1365510
8/9/2022 19:15,45.2883,740325
8/9/2022 19:20,15.7621,185280
8/9/2022 19:25,8.8625,0
8/9/2022 19:30,4.7843,0
8/9/2022 19:35,2.3911,0
8/9/2022 19:40,0.9565,0
8/9/2022 19:45,0.2391,0
8/9/2022 19:50,,0
8/9/2022 19:55,,0
8/9/2022 20:00,,0
8/9/2022 20:05,,0
8/9/2022 20:10,,0
8/9/2022 20:15,,0
8/9/2022 20:20,,0
8/9/2022 20:25,0.1192,0
8/9/2022 20:30,0.1192,0
8/9/2022 20:35,0,0
8/9/2022 20:40,0,0
8/9/2022 20:45,0,0
8/9/2022 20:50,,0
8/9/2022 20:55,,0
8/9/2022 21:00,0,0
8/9/2022 21:05,0,0
8/9/2022 21:10,0,0
8/9/2022 21:15,0,0
8/9/2022 21:20,,0
8/9/2022 21:25,,0
8/9/2022 21:30,,0
8/9/2022 21:35,,0
8/9/2022 21:40,,0
8/9/2022 21:45,0,0
8/9/2022 21:50,0,0
8/9/2022 21:55,,0
8/9/2022 22:00,,0
8/9/2022 22:05,,0
8/9/2022 22:10,,0
8/9/2022 22:15,,0
8/9/2022 22:20,,0
8/9/2022 22:25,,0
8/9/2022 22:30,,0
8/9/2022 22:35,,0
8/9/2022 22:40,0,0
8/9/2022 22:45,,0
8/9/2022 22:50,,0
8/9/2022 22:55,0,0
8/9/2022 23:00,,0
8/9/2022 23:05,,0
8/9/2022 23:10,,0
8/9/2022 23:15,,0
8/9/2022 23:20,,0
8/9/2022 23:25,0,0
8/9/2022 23:30,0,0
8/9/2022 23:35,,0
8/9/2022 23:40,,0
8/9/2022 23:45,,0
8/9/2022 23:50,0,0
8/9/2022 23:55,,0
8/10/2022 0:00,,0
8/10/2022 0:05,,0
8/10/2022 0:10,,0
8/10/2022 0:15,,0
8/10/2022 0:20,,0
8/10/2022 0:25,,0
8/10/2022 0:30,0,0
8/10/2022 0:35,,0
8/10/2022 0:40,,0
8/10/2022 0:45,,0
8/10/2022 0:50,,0
8/10/2022 0:55,,0
8/10/2022 1:00,,0
8/10/2022 1:05,,0
8/10/2022 1:10,,0
8/10/2022 1:15,,0
8/10/2022 1:20,,0
8/10/2022 1:25,,0
8/10/2022 1:30,,0
8/10/2022 1:35,,0
8/10/2022 1:40,,0
8/10/2022 1:45,,0
8/10/2022 1:50,,0
8/10/2022 1:55,,0
8/10/2022 2:00,,0
8/10/2022 2:05,,0
8/10/2022 2:10,,0
8/10/2022 2:15,,0
8/10/2022 2:20,,0
8/10/2022 2:25,,0
8/10/2022 2:30,,0
8/10/2022 2:35,,0
8/10/2022 2:40,,0
8/10/2022 2:45,,0
8/10/2022 2:50,,0
8/10/2022 2:55,,0
8/10/2022 3:00,,0
8/10/2022 3:05,,0
8/10/2022 3:10,,0
8/10/2022 3:15,,0
8/10/2022 3:20,,0
8/10/2022 3:25,,0
8/10/2022 3:30,,0
8/10/2022 3:35,,0
8/10/2022 3:40,,0
8/10/2022 3:45,,0
8/10/2022 3:50,,0
8/10/2022 3:55,,0
8/10/2022 4:00,,0
8/10/2022 4:05,,0
8/10/2022 4:10,,0
8/10/2022 4:15,,0
8/10/2022 4:20,,0
8/10/2022 4:25,0,0
8/10/2022 4:30,0,0
8/10/2022 4:35,0,0
8/10/2022 4:40,0,0
8/10/2022 4:45,0.4573,0
8/10/2022 4:50,,0
8/10/2022 4:55,,0
8/10/2022 5:00,,0
8/10/2022 5:05,,0
8/10/2022 5:10,,0
8/10/2022 5:15,0.4573,0
8/10/2022 5:20,0.2287,0
8/10/2022 5:25,,0
8/10/2022 5:30,,0
8/10/2022 5:35,,0
8/10/2022 5:40,,0
8/10/2022 5:45,0,0
8/10/2022 5:50,0,0
8/10/2022 5:55,0,0
8/10/2022 6:00,0.4782,0
8/10/2022 6:05,0.9565,0
8/10/2022 6:10,2.7962,0
8/10/2022 6:15,5.8718,0
8/10/2022 6:20,10.74,0
8/10/2022 6:25,16.2315,184650
8/10/2022 6:30,16.8989,257820
8/10/2022 6:35,22.0413,388575
8/10/2022 6:40,23.3746,431895
8/10/2022 6:45,25.49,513525
8/10/2022 6:50,28.2359,599760
8/10/2022 6:55,35.1331,828540
8/10/2022 7:00,48.0788,1264840
8/10/2022 7:05,64.7782,1839820
8/10/2022 7:10,74.7526,2174020
8/10/2022 7:15,86.6038,2587620
8/10/2022 7:20,103.078,3172380
8/10/2022 7:25,111.0773,3446630
8/10/2022 7:30,99.4908,3057410
8/10/2022 7:35,112.011,3193000
8/10/2022 7:40,122.3293,3241640
8/10/2022 7:45,114.8963,2888050
8/10/2022 7:50,123.1697,3105650
8/10/2022 7:55,137.9257,3581170
8/10/2022 8:00,149.3397,4082860
8/10/2022 8:05,206.3233,6090650
8/10/2022 8:10,261.6783,8103100
8/10/2022 8:15,313.6983,9974440
8/10/2022 8:20,337.907,10764100
8/10/2022 8:25,341.9963,11178000
8/10/2022 8:30,229.8763,7545880
8/10/2022 8:35,201.226,6787840
8/10/2022 8:40,213.083,7357060
8/10/2022 8:45,215.8103,7389790
8/10/2022 8:50,238.035,8219730
8/10/2022 8:55,246.9647,8574100
8/10/2022 9:00,259.4307,9040830
8/10/2022 9:05,253.816,8920180
8/10/2022 9:10,242.0053,8517380
8/10/2022 9:15,222.4263,7848250
8/10/2022 9:20,226.5487,8055580
8/10/2022 9:25,250.5167,8971740
8/10/2022 9:30,283.764,10223200
8/10/2022 9:35,306.642,11061100
8/10/2022 9:40,331.6513,11969400
8/10/2022 9:45,363.1287,13108900
8/10/2022 9:50,440.177,16556300
8/10/2022 9:55,433.6933,15693400
8/10/2022 10:00,442.4443,15883600
8/10/2022 10:05,348.8247,12031600
8/10/2022 10:10,120.128,3665710
8/10/2022 10:15,38.476,669930
8/10/2022 10:20,97.0281,3364510
8/10/2022 10:25,181.115,6529270
8/10/2022 10:30,258.5037,9828360
8/10/2022 10:35,447.7583,16827300
8/10/2022 10:40,712.655,26237200
8/10/2022 10:45,393.7983,13762400
8/10/2022 10:50,569.878,22464000
8/10/2022 10:55,257.2113,9656750
8/10/2022 11:00,191.2083,7164380
8/10/2022 11:05,157.594,5834490
8/10/2022 11:10,162.2213,5962540
8/10/2022 11:15,127.287,4458460
8/10/2022 11:20,122.9353,4284600
8/10/2022 11:25,106.8513,3626420
8/10/2022 11:30,110.2123,3837280
8/10/2022 11:35,117.145,4141170
8/10/2022 11:40,127.4147,4601700
8/10/2022 11:45,130.2283,4710170
8/10/2022 11:50,132.889,4837250
8/10/2022 11:55,133.5173,4911070
8/10/2022 12:00,134.8477,4990560
8/10/2022 12:05,138.1373,5147480
8/10/2022 12:10,143.2307,5366320
8/10/2022 12:15,150.3627,5662020
8/10/2022 12:20,162.9827,6147310
8/10/2022 12:25,183.2917,6951270
8/10/2022 12:30,211.2043,8044500
8/10/2022 12:35,244.9823,9343600
8/10/2022 12:40,277.435,10537500
8/10/2022 12:45,308.796,11655200
8/10/2022 12:50,342.434,12913300
8/10/2022 12:55,393.5597,14756800
8/10/2022 13:00,465.0443,17212700
8/10/2022 13:05,540.888,19621800
8/10/2022 13:10,494.277,18274500
8/10/2022 13:15,584.9853,21463900
8/10/2022 13:20,684.452,23745200
8/10/2022 13:25,340.3427,11916900
8/10/2022 13:30,290.6237,10356100
8/10/2022 13:35,642.2557,22589200
8/10/2022 13:40,642.0323,21874300
8/10/2022 13:45,881.203,27299600
8/10/2022 13:50,819.4367,27825000
8/10/2022 13:55,725.5143,26372300
8/10/2022 14:00,463.185,16223000
8/10/2022 14:05,531.3143,19094100
8/10/2022 14:10,604.9317,21535900
8/10/2022 14:15,562.637,20591600
8/10/2022 14:20,739.8387,26488900
8/10/2022 14:25,394.357,13911400
8/10/2022 14:30,358.0487,12777500
8/10/2022 14:35,355.937,12867000
8/10/2022 14:40,378.9207,13730500
8/10/2022 14:45,387.742,14054400
8/10/2022 14:50,372.8703,13531400
8/10/2022 14:55,364.018,13196900
8/10/2022 15:00,366.428,13374600
8/10/2022 15:05,359.1283,13104900
8/10/2022 15:10,366.0957,13523400
8/10/2022 15:15,349.2993,12643000
8/10/2022 15:20,330.6343,11967500
8/10/2022 15:25,324.314,11676400
8/10/2022 15:30,312.5023,11221200
8/10/2022 15:35,312.8793,11195700
8/10/2022 15:40,311.795,11118100
8/10/2022 15:45,280.0637,9983040
8/10/2022 15:50,285.492,10214900
8/10/2022 15:55,298.815,10763900
8/10/2022 16:00,354.849,12840800
8/10/2022 16:05,427.2057,15144000
8/10/2022 16:10,403.33,14405100
8/10/2022 16:15,381.9157,13330800
8/10/2022 16:20,351.349,12560800
8/10/2022 16:25,585.6743,21875100
8/10/2022 16:30,569.8477,19588200
8/10/2022 16:35,505.967,17522200
8/10/2022 16:40,618.794,21113200
8/10/2022 16:45,589.7407,20123100
8/10/2022 16:50,556.7847,20027800
8/10/2022 16:55,617.8753,21177100
8/10/2022 17:00,614.79,20169700
8/10/2022 17:05,603.004,20013200
8/10/2022 17:10,372.2133,13391600
8/10/2022 17:15,339.7967,12268900
8/10/2022 17:20,431.7323,14693300
8/10/2022 17:25,534.8123,18384100
8/10/2022 17:30,491.1587,16923600
8/10/2022 17:35,533.6253,18063200
8/10/2022 17:40,381.2237,13009500
8/10/2022 17:45,156.1863,4991800
8/10/2022 17:50,124.883,3869680
8/10/2022 17:55,108.5993,3325780
8/10/2022 18:00,97.5489,2955650
8/10/2022 18:05,85.4287,2485620
8/10/2022 18:10,84.5488,2500020
8/10/2022 18:15,90.0942,2746160
8/10/2022 18:20,99.8041,3104790
8/10/2022 18:25,91.9862,2773170
8/10/2022 18:30,84.7641,2531500
8/10/2022 18:35,75.8295,2214650
8/10/2022 18:40,64.3752,1802680
